X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
76.612,-43.869,999.0,999.0,-2.36,0.3,1,0.9997731167925438
143.351,-126.866,999.0,999.0,-1.96,0.25,1,0.9996767088199342
65.016,-97.371,999.0,999.0,-1.75,0.25,1,0.9998105270989717
125.19,-138.133,-182.05,4.6,-2.09,0.23,1,0.9997147234696575
171.824,-161.871,999.0,999.0,-1.98,0.26,1,0.9990808473713365
121.179,-190.78,999.0,999.0,-1.75,0.24,1,0.9989264296620582
-4.587,-102.697,-185.974,3.78,-1.81,0.28,1,0.9987981440970515
64.474,-89.039,999.0,999.0,-1.6,0.26,1,0.9998185330986751
139.693,-53.323,999.0,999.0,-2.1,0.22,1,0.9994963855315259
89.309,-48.941,999.0,999.0,-2.21,0.22,1,0.9997765501825133
66.452,-36.351,999.0,999.0,-2.47,0.25,1,0.9997462063029362
147.126,7.475,999.0,999.0,-1.48,0.21,1,0.9947407755190373
87.136,-123.758,-167.968,3.02,-1.04,0.29,1,0.9997857986541214
104.532,-172.743,999.0,999.0,-2.4,0.21,1,0.9993895025935803
45.076,-61.462,-191.613,4.25,-1.34,0.24,1,0.9997749871153877
82.342,-34.279,999.0,999.0,-2.31,0.29,1,0.9997224585031289
163.488,-194.611,999.0,999.0,-1.71,0.29,1,0.9982937280564118
96.725,-152.537,999.0,999.0,-2.59,0.3,1,0.9996404556439793
49.65,-20.088,999.0,999.0,-1.73,0.2,1,0.9996368279043453
86.838,-93.861,-185.337,4.03,-1.94,0.26,1,0.9998346334973415
144.591,-163.364,999.0,999.0,-1.53,0.25,1,0.9994394696937482
84.034,-51.413,999.0,999.0,-1.88,0.26,1,0.9997914061517988
106.563,-127.779,999.0,999.0,-2.22,0.28,1,0.9997784515752662
80.391,-7.18,-168.531,4.35,-2.13,0.22,1,0.9994500664562713
-13.176,-46.662,-175.567,4.65,-1.76,0.21,1,0.9990281232889612
75.675,-77.458,999.0,999.0,-1.56,0.3,1,0.9998323051190107
-18.998,-123.428,999.0,999.0,-2.31,0.23,1,0.9960911060588165
78.169,-82.7,-180.446,4.43,-1.32,0.22,1,0.9998345444263693
48.294,-73.219,999.0,999.0,-1.51,0.29,1,0.9997890792980928
63.809,-78.539,999.0,999.0,-1.7,0.23,1,0.9998215248484124
77.903,-115.306,999.0,999.0,-2.35,0.27,1,0.9997977776788576
107.535,-67.38,-177.096,2.56,-1.73,0.23,1,0.9997911705245289
156.665,-100.32,999.0,999.0,-2.23,0.28,1,0.9995704121782137
47.182,-33.864,999.0,999.0,-1.95,0.23,1,0.9997130710958834
-2.361,-21.922,999.0,999.0,-1.73,0.22,1,0.999183421100226
